,user_id,username,id,date,Tweet,lang,replyCount,followersCount
31,1547459236564647936,Fuckmuhammadali,1569973467772235776,2022-09-14 08:56:58+00:00,"Yah! Don't forget to tell how we let india's image down  internationally 
Don't forget to tell about #Sartansejuda achievement gang 
Don't forget to tell about madarsa chap maulavi teachings @RanaAyyub don't forget to tell  about ur hypocrisy
#ProphetMuhammad 
#Adipurush https://t.co/fUR05467mU",en,0,5
32,1228005405906722816,nextindiatimes,1569972589615005696,2022-09-14 08:53:28+00:00,#UttarPadesh #Ambedkarnagar #GaneshChaturthi #LordGanesha #GaneshUtsav #SarTanSeJuda #Trending #ViralNews  #nextindiatimes https://t.co/YlQLFQX8JZ,qme,0,1045
33,1406329099694395394,Aashish36640980,1569972352670384128,2022-09-14 08:52:32+00:00,This is how we can counter #SarTanSeJuda https://t.co/Clarvi8MN3,en,0,22
34,43663421,ramanmalik,1569972338548162560,2022-09-14 08:52:28+00:00,"यह वीडियो उन को समर्पित है जिनको #सर_तन_से_जुदा... वाली #मानसिकता को, #कट्टरपंथ से चलाने वालों ने जल्लाद बनके मार डाला।
Dedicated to those who were killed by animals practicing #Sartansejuda as a way of life. https://t.co/z3zy7Xkbs1",und,0,20132
35,62524251,rangam1933b,1569969422609129472,2022-09-14 08:40:53+00:00,"@rupamurthy1 Please pray for his safety and hope he doesn't get arrested 

@Sanjay_Dixit @Defensiveoffen5 @majorgauravarya @vaibhavUP65 #SarTanSeJuda",en,0,30
36,1551828966167564288,centristop,1569964536542932992,2022-09-14 08:21:28+00:00,"Dr Arvind Vats Akela ji received threats of #Sartansejuda from Peacefuls, maybe he will be the next 
#KanhaiyaLal !! 
Watch full interview 👇👇
https://t.co/eAK5N6DSea",en,0,168
37,1540205235922149377,shivamP65953129,1569963955057213442,2022-09-14 08:19:10+00:00,"Desh ko bachao 🙏🙏🙏
#Sartansejuda https://t.co/kBf04qBmRg",hi,0,0
38,1559533529469710336,kushjaymishra,1569961451883986945,2022-09-14 08:09:13+00:00,"#ViralVideo

Sar Tan Se Juda Gang se bachao mere desh ko 😣
Rap Song

Good job  @IyerEpr 

#KanhaiyaLal
#NupurSharama #Sartansejuda https://t.co/lMgipe3qRi",ht,0,4
39,1498656172949504000,_ayushedits_,1569960942976516096,2022-09-14 08:07:11+00:00,'Sar tan se juda' se bachao mere desh ko! #Sartansejuda @IyerEpr https://t.co/cxPdB9FQ6H,hi,0,65
40,520446669,tanmay171,1569957663102074881,2022-09-14 07:54:09+00:00,"Isn't this a cr!me in #Islam to change your real identity to lure a girl. As he is marrying her by following all the #Hindu Rituals &amp; Hindu name
So he should be given #Sartansejuda.
#HinduGirls be alert &amp; don't have a doubt that MERA ABDUL AISA NAHI HAI
Jaago #Hindus Jaago https://t.co/8qXVXHGd2f",en,1,22
41,43533238,xploreraj,1569957512438501378,2022-09-14 07:53:34+00:00,@noconversion Report https://t.co/XZfap0ZSzJ #sartansejuda spreading hate and killing people.,en,0,138
42,295693924,fpjindia,1569957408906280961,2022-09-14 07:53:09+00:00,"WATCH: #Rapper EPR Iyer slams #Sartansejuda slogan in his new track on #MTVHustle2 
https://t.co/qzqez5fMuK",en,0,34183
43,1488441640364621824,rajjan88664,1569954877098590210,2022-09-14 07:43:05+00:00,#Sartansejuda https://t.co/WuIiyHquFk,qht,0,422
44,1676392549,sd_saurav,1569953373734191105,2022-09-14 07:37:07+00:00,"The beauty of this is that it forces the critics to admit to what #Sartansejuda means as a slogan, its genesis, how it is loaded with violence. This will hopefully throw a spotlight on why it is so deadly for freedom of speech and assembly for Hindus in today's India. https://t.co/3oGkUzQ8Do",en,1,8752
45,1390495865878376453,ikgpankaj,1569952480674607105,2022-09-14 07:33:34+00:00,@simply_Reetesh  #Sartansejuda #Religiousextremism #Hatred बचाओ मेरे देश को🙏 https://t.co/Sf2pfP6zW6,hi,0,87
46,1565629868015960064,Gaurav6702,1569950544604663808,2022-09-14 07:25:52+00:00,@truenastik #Sartansejuda ??,und,0,0
47,291630681,Inkhabar,1569949566216323072,2022-09-14 07:21:59+00:00,"Nand Kishor Gurjar ने सर तन से जुदा करने वालों को दी बड़ी चेतावनी | Yogi | UP News | BJP | Video

#Inkhabar #NandKishore #Sartansejuda #BJP #Upnews https://t.co/aAQGUnsYmB",und,0,30933
48,27865612,aakritipatwari,1569949267497811968,2022-09-14 07:20:48+00:00,@Rishi_saxena21 He has every right to question things if he has a problem with them through his songs. I may not agree with it but am still glad he sang about #SarTanSeJuda coz it needs to be highlighted too with all other problems. My issue is that the supposed 'liberal' gang was mum then!,en,1,1090
49,1544192129622511618,RituRajqsc74,1569944442660069377,2022-09-14 07:01:37+00:00,"Blood on our Shoes 👞 
Religious Extremism 💥
#Sartansejuda #Islam 
https://t.co/TbmmiOD4wb",en,0,50
50,27865612,aakritipatwari,1569944358555713537,2022-09-14 07:01:17+00:00,"Oh finally someone is courageous enough to make a song on the reality. Thank you. Genuinely! 
#SarTanSeJuda #KanhaiyaLal https://t.co/kEee8w7iSx",en,1,1090
51,904685808627486721,Ssrrkkaarr,1569941013875298305,2022-09-14 06:48:00+00:00,"भाई ने एक गाने से पूरा Eco-System हिला दिया।
#Sartansejuda https://t.co/X7OIp6LQQO",hi,1,239
52,481025125,Gavendraa,1569940534474719237,2022-09-14 06:46:06+00:00,"#Sartansejuda #KanhaiyaLal #islamophobie #Islamophobia_in_india #HindusUnderAttack #HinduLivesMatters #hinduophobia
#Secularism #sar_tan_se_juda #Muslim #muslimbrotherhood https://t.co/KDVSrdkguD",qht,0,89
53,2385085014,praveen_rana20,1569937539678769152,2022-09-14 06:34:12+00:00,Bhai aapne ye Rap Song gaake Fans toh bana hi liye hai. Uske saath saath  kayi dushman bhi bana liye hai. Please be safe. Jahan bhi raho satrk raho. Kyuki ye apno ke beech me se hi nikal ke aate hai. #KanhaiyaLal #Sartansejuda https://t.co/458bVmNzFr,hi,0,33
54,1294953105046433793,Hothunk25215762,1569935595769851905,2022-09-14 06:26:28+00:00,"@Haseeb4M At least HINDUS do not attack on anyone! Like some did on the processions of RAM NAVMI! WHO DID? FROM MASJID? 

#HindusUnderAttack #HindusUnderAttackInIndia #IslamicTerrorismInIndia #Sartansejuda",en,0,239
55,1532765998612328448,jaihindindi,1569934353647697920,2022-09-14 06:21:32+00:00,True ..Hindus were tolerant but when Hindus need to adopt hardline as they see only Hindu  religion targeted on name of freedom &amp; secularism &amp; other religion riots &amp; killing are justified on name of blasphemy #KanhaiyaLal #Sartansejuda https://t.co/E5eOkRFKJK,en,0,0
56,1450290475437477892,AkashShyanti11,1569933735038173184,2022-09-14 06:19:05+00:00,"#KanhaiyaLal 
Tribute to kanhyelal.. 💗 
#Sartansejuda https://t.co/zVF5AGVOlE",in,0,2
57,1532765998612328448,jaihindindi,1569933389196853248,2022-09-14 06:17:42+00:00,#Sartansejuda https://t.co/E5eOkRFKJK,qht,0,0
58,1249292730188136449,PoohYadav2,1569932648134606850,2022-09-14 06:14:45+00:00,@hitech000 @AhmedKhabeer_ @DGPMaharashtra Fatwa zari karna hai hindus pe ? Because they are enjoying their own festival and culture? Give your gyaan on #tripletalaq #halala #Sartansejuda and the list is long.,en,0,4
59,321292991,MrFauxhole,1569930974758326272,2022-09-14 06:08:06+00:00,"I just hope the boy will not be a victim of #Sartansejuda 

Well written &amp; performed 👌 https://t.co/iJNkaRgf5G",en,0,245
60,1372107259136774149,DevastatorSujit,1569928856454438912,2022-09-14 05:59:41+00:00,"wow whole a new level 
#Sartansejuda https://t.co/WnPr9lhFJr",en,0,119
61,1279755900626993152,itspriyankajais,1569927066539401217,2022-09-14 05:52:35+00:00,"I request @narendramodi @AmitShah @rajnathsingh @sambitswaraj @myogiadityanath @PMOIndia to kindly handle this #SarTanSeJuda menace at the earliest.
Hindustan do not and never needed such scums at the first place, but Gandhi n Nehru !!
#HindusUnderAttack
#HinduLivesMatters https://t.co/VPRCqY1pvZ",en,0,11
62,1161586539115114496,aks_uni,1569926810833661954,2022-09-14 05:51:34+00:00,@meerfaisal01 Arey Faisalwa #SarTanSeJuda pe kab khoon khaulega tera,et,0,1
63,1233024414758899713,AwakenedSanata1,1569926597871804416,2022-09-14 05:50:43+00:00,"Remember the Name #KanhaiyaLal 

#SarTanSeJuda https://t.co/MJ37lh1v0i",en,2,1357
64,1539641539366125568,IndVerse1947,1569923293448392705,2022-09-14 05:37:35+00:00,"#SarTanSeJuda गैंग से बचाव इस देश को 
#KanhaiyaLal https://t.co/Y93aYwBQNj",hi,0,9
65,1466042203399143431,smitachoudhari6,1569921626267074560,2022-09-14 05:30:58+00:00,"@VikramMittalBjp Nice effort to call out #SarTanSeJuda communal bigottery lobby

@MeenaDasNarayan 
@Sanjay_Dixit 
@GemsOfBollywood 
@SanjeevSanskrit 
@ShefVaidya 
@SatyaSanatan01",en,0,62
66,1486369294208229377,Gaurav38251011,1569921207717494796,2022-09-14 05:29:18+00:00,"Normalising #SarTanSeJuda slogan, glorification of Islamic invaders and justification of violence by Islamists,pseudo secularist and ecosystem lead to #KanhaiyaLal and many Hindus beheading and killing.
Arrest every Islamist who called for Sar Tan Se Juda!
https://t.co/ar1UtKIAeB",en,0,21
67,111215649,rahulsofficial,1569920869027434499,2022-09-14 05:27:57+00:00,@IMinakshiJoshi But as per Bollywood #SarTanSeJuda doesn’t exist. The facial expression of Badshah says everything.,en,0,2167
68,1349921233480019975,PS40144590,1569919637885980673,2022-09-14 05:23:04+00:00,Now a rap song  on #SarTanseJuda . Islamic terror beheadings. https://t.co/NFKF3jPXYV,en,0,64
69,715773652,TheAllenVictor,1569919138860269568,2022-09-14 05:21:05+00:00,@AdarshT75968592 #SarTanSeJuda ki rel bna di,tr,0,426
70,1660021327,eSumit,1569918207913525249,2022-09-14 05:17:23+00:00,"The judiciary should take suo moto cognizance of hate speeches, register cases and arrest such 'leaders'
Else other communities will also start taking law in their hands and the #SarTanSeJuda disease will spread   
#SupremeCourtOfIndia #chennaihighcourt #DMK https://t.co/myqwj3GsTl",en,0,58
71,1569319274300456962,thetruesider,1569917420529422342,2022-09-14 05:14:15+00:00,"Finally, someone in the #dawoodwood industry had the guts to come out and voice out on it...
#KanhaiyaLal 
#Extremism
#SarTanSeJuda https://t.co/RpjpAzStKI",en,0,19
72,714566457649180674,theSoniTweets,1569913950996930561,2022-09-14 05:00:28+00:00,Very very good rap on those #SarTanSeJuda religious extremists &amp; fanatics !! https://t.co/uEQVRO34Wl,en,0,197
73,3221915690,PublicVibe,1569911317099470848,2022-09-14 04:50:00+00:00,"""Doctor gets 'Sar tan se juda' threat for supporting Hindu outfits
Download #PublicVibe For more Updates:  https://t.co/r1qNdjMnIX
#SarTanSeJuda #HinduOutFits https://t.co/LVy0EI6Xgl",en,0,1049
74,2185138739,ssojhawmc,1569910888303579136,2022-09-14 04:48:17+00:00,"This trend of anty                 ""Brahmins"" creat and trended by a gange
#Gaddargange
#SarTanSeJuda
#antiHindu 
#cryptoCristian
#fecular
If u r agree then  retweet and follow me",en,0,17
75,1492447263678865409,AnjnaRaj1,1569910199925850116,2022-09-14 04:45:33+00:00,"@HinduBoy09 Good that people are finally speaking about the hate slogan #SarTanSeJuda in reality show. However, that one line, 'Attack on M' is an act of balancing.",en,0,1050
76,2909154690,iomsharma30,1569909637310447620,2022-09-14 04:43:19+00:00,#KanhaiyaLal #sartansejuda how we can think.. Religion for human or Human for religion. https://t.co/zbtWmlbLbR,en,0,23
77,1531026494365245440,KafirNama,1569909419756130305,2022-09-14 04:42:27+00:00,"Most extremist gangs are: 👇👇

#SarTanSeJuda gang or
Girgit maar gang.

Choose your options",en,0,248
78,1564200759838662656,conscious_atma,1569908571185315842,2022-09-14 04:39:05+00:00,"@SurgicalWay Respect to you @IyerEpr ... Kisi our celeb ki g*nd me dam nahi hai ki apki tarah khulke #SarTanSeJuda gang ke bare me bol sake... 

Keep it up 👍",in,0,0
79,737169466019221508,DrChetanSonone1,1569904849848012801,2022-09-14 04:24:18+00:00,"First time industry of this industry someone has spine to speak truth against radical religion and humanity... thanks bro... keep it up 👍
@IyerEpr
#NupurSharama 
#Sartansejuda 
#KanhaiyaLal
#UmarKhalid",en,0,45
80,1291972686,bakaitpandey,1569902807175790592,2022-09-14 04:16:11+00:00,@KapilMishra_IND @vijaygajera @myogiadityanath @Tejasvi_Surya @himantabiswa lets make him famous! Rap on #Sartansejuda https://t.co/VSxKYaaT4v,en,0,145
81,1347861471649124353,Shivam55368646,1569900866819297280,2022-09-14 04:08:28+00:00,"Amazing ❤❤
#softpower #KanhaiyaLal #NupurSharama #Sartansejuda https://t.co/IvfxXSkmzF",en,0,5
82,1422403899277778944,sumitjh62333422,1569900134418513920,2022-09-14 04:05:34+00:00,"Big shout out to #eprnpr to cover this on National TV... Big salute and courage can do this only
 #KanhaiyaLal #Sartansejuda 
#KanhaiyaLal #MTV #MTVHustle2 #EPR #justiceforkanhiyalal https://t.co/d6vN1cqDYZ",en,0,41
83,1469224200086835203,drpofficial_230,1569900012603322368,2022-09-14 04:05:04+00:00,"Great work 👍

कोई तो हैं जो खुलकर नफरत के खिलाफ  बोला हैं 
जय हों 🙏

#KanhaiyaLal 

#Sartansejuda https://t.co/mciCJodmtz",hi,0,116
84,1309745767498743813,_itsNitesh,1569899789122142213,2022-09-14 04:04:11+00:00,"Never been In Hip Hop Culture ...

But i loved this ❤️

#Sartansejuda  #hustle2onvoot  #kattarwaad https://t.co/LQNGC0VeYM",en,0,21
85,1352967227088064518,Homidevang31,1569899502534029313,2022-09-14 04:03:03+00:00,"Rap song on #KanhaiyaLal

As a Hindu I also do not feel safe anywhere Anybody can do my #SarTanSeJuda

#SarTanSeJuda Slogan should be treated as an act of terror bcoz it is so https://t.co/kkcywQPbDs",en,0,611
86,571718872,sreeniv51294598,1569897828201410562,2022-09-14 03:56:24+00:00,"@i_skrit @TigerRajaSingh @JPNadda @Sanjay_Dixit @SudarshanNewsTV @eOrganiser Let #MunawarFaruqui do a Joke on Islam/Muhamad,then we will accept everything you said
Does #MunawarFaruqi has got that guts
He is mocking Hindu Gods bcoz its soft target to become popular
When #rajasing did that joke how many of you condemned #Sartansejuda 
@NewsNationTV @NewsX",en,2,24827
87,1454141746296725511,ParikshitBelsa2,1569897481462501379,2022-09-14 03:55:01+00:00,"Protest poetry at best.... EPR Iyer everyone

#Sartansejuda #NupurSharma https://t.co/DLhN60n7Df",en,0,0
88,116356889,SouleFacts,1569897308904632320,2022-09-14 03:54:20+00:00,"Tribute to  #KanhaiyaLal ….. “Sar tan se juda gang se desh ko bacchao”
#KanhaiyaLal need more such creative initiative to spread of awareness #Sartansejuda extremist ideology .. kudos to the rapper .
Blood 🩸must be flowing from sickular ‘s ears 👂 

#KanhaiyaLal #murder https://t.co/rwDHCgE3EF",en,9,46517
89,4465843993,RohitJain700,1569893326635290625,2022-09-14 03:38:30+00:00,"Boy boy boy... You are amazing. What's his name ?

#SarTanSeJuda https://t.co/LC8tcRbXsk",en,1,1833
90,1213340799389224961,ProudlySanghi,1569888755095584768,2022-09-14 03:20:20+00:00,"#Sartansejuda Insaniyat ka Murder.
Tribute to #KanhaiyaLal ji.
One has Raised Voice #EPR 🙌 https://t.co/7D0o99F1k8",en,1,112
91,1043833818,YuthikaSharma,1569885773381644290,2022-09-14 03:08:30+00:00,Wow ….. #SarTanSeJuda Hindu Hate slogan should be banned https://t.co/1BY1mOkKkR,en,0,2155
92,1341234587922362368,RaviKum07900763,1569882356424806402,2022-09-14 02:54:55+00:00,"Really what a rap song
#Sartansejuda https://t.co/XvjRbIFtDX",en,0,71
93,1284191778690695173,Kamini777,1569882156649926657,2022-09-14 02:54:07+00:00,"@SaffronQueen_ #Sartansejuda Rap-song 🙌 BullyWoodians will not have guts like this , Look at Badsha Thinking Why man why 🤦‍♀️Do you want to get job in #Bollywood ?? or boycotted by #Bullywood ?? 🤔🤔",en,0,356
94,866527955647832064,canimesh700,1569881762855264256,2022-09-14 02:52:33+00:00,#Sartansejuda https://t.co/gwGoSYVYfZ,qme,0,59
95,1609894374,sanjeevchadha8,1569880880558252033,2022-09-14 02:49:03+00:00,"#पूछताहैभारत @aishkapoor @swamidipankar 
Where are we are heading for? Yesterday it was #NupurSharma and now #ShoiabJamei is feeling the taste of #Sartansejuda ? One thing entire Hindu religious leader are not only condemning but telling @myogiadityanath @Cyberdost to act on this https://t.co/TsitPTkMyz",en,1,2913
96,1291641893495828480,NikolaTeslaInc,1569880814116286465,2022-09-14 02:48:47+00:00,"@faisalkhanhyd One of Islamic prophets, Jesus said, ""As you sow, so shall you reap!"" Muslims have been going around #Sartansejuda (behead the non Muslims, minority Muslims, Hindus and Jews) and this has resulted from Muslim's own actions. #ShameOnBJP",en,0,961
97,982140545706291201,TheFactshala,1569880285243928577,2022-09-14 02:46:41+00:00,"'सर तन से जुदा' वाला मजहबी नारा तो सुना ही होगा, अब रैप संगीत सुनिए ! लाजवाब @HinduBoy09 शानदार जबरदस्त! #thefactshala #Sartansejuda #hindirapsong #rapsong #HindiDiwas2022 #extremism #Badshah #Audition @AjeetBhartii @Sanjay_Dixit @SushantBSinha #BoycottbollywoodForever #Trending https://t.co/i4BeXKQIf3",hi,0,25
98,54114607,sahdevsingh,1569879920096182275,2022-09-14 02:45:14+00:00,"#KanhaiyaLal need more such creative initiative to spread of awareness #Sartansejuda extremist ideology .. kudos to the rapper 

#KanhaiyaLal #murder https://t.co/dZMtXJquGS",en,1,1531
99,782447959468191744,m_rahultiwari,1569879389416062976,2022-09-14 02:43:08+00:00,@faisalkhanhyd What about #SarTanSeJuda slogan all over #Bharat 🇮🇳,en,0,23
100,1411154483887763461,RakeshS16832632,1569878745233911808,2022-09-14 02:40:34+00:00,"@prayagraj_dk @Lost_Girl_00 सुनिए इस गायक का सुंदर रेप सॉन्ग,
देश में #jihaad #Sartansejuda हत्याएं हो रही है उसको गा कर समझा रहा है
#HindusUnderAttack #HinduLivesMatters #hinduecosystem #islamicterrorisminindia 
#KanhaiyaLal
https://t.co/790SQaIqlm",hi,0,491
101,1566553397393866752,AwesomeMughals,1569875029952954369,2022-09-14 02:25:48+00:00,#Sartansejuda se bachao merey desh ko https://t.co/nnwOQwvZux,ht,13,445
102,900918662420250624,Annkiitagrawwal,1569872058695426048,2022-09-14 02:14:00+00:00,"हमें #Sartansejuda का ज्ञान देने का क्या फायदा साहब हमारे तो संस्कार में है धर्म और समाज के लिए शीश के दान करने का
**🙏🏻जय श्री श्याम **
#जयश्रीश्याम",hi,0,111
103,113898054,naveenf1,1569866680670781440,2022-09-14 01:52:38+00:00,#Sartansejuda https://t.co/9rcGSZLSbR,qht,0,112
104,895252698718642176,logical_trades,1569863852254441472,2022-09-14 01:41:23+00:00,"@ilahi08 #Brahmastra 

Noice Pollution
Vs
Love for #Sartansejuda https://t.co/kh8BQxpY8T",en,0,168
105,296117825,ullashganguly,1569861754712358913,2022-09-14 01:33:03+00:00,"@Its_Badshah how can you even allow such song 🎶 in front of you..!!
Doesn’t you know how many Hindus being killed till now by #radical #Islamism !!

How this #Sartansejuda used by terrorists as provocation to attack #Hindus 

#HindusUnderAttackInIndia https://t.co/3n1fTV3FgH",en,0,20
106,797768055212253185,MangoGuySujit,1569853874592428034,2022-09-14 01:01:44+00:00,#Sartansejuda https://t.co/hQeRGtUlQA,qht,0,30
