,user_id,username,id,date,Tweet,lang,replyCount,followersCount
18,4058861112,Naba_Kumar_Ray,1569596934712864769,2022-09-13 08:00:45+00:00,"So Sorry: कौन बनेगा प्रधानमंत्री ? | Kaun Banega Pradhanmantri | Rahul Gandhi | Nitish Kumar |Aaj Tak 
#BharatJodoYatra #Atmanirbharbharat 
#GyanvapiShringarGauriCase 
#GyanvapiCase #GyanvapiVerdict #GyanvapiMandir #GyanvapiMosque #GYANWAPI https://t.co/beayEM55yS",und,0,2157
19,1560247332071178240,navodayatimes13,1569596866026962947,2022-09-13 08:00:29+00:00,"ज्ञानवापीः कुतुबुद्दीन से औरंगजेब तक, बार- बार तोड़े गए काशी में मंदिर
#Gyanvapi #GyanvapiCase #GyanvapiVerdict #GyanvapiMandir #GyanvapiShringarGauriCase #KashiVishwanath #KashiVishwanathTemple #Varanasi #VaranasiCourt 
https://t.co/wkbnYt8Kup",hi,0,13
20,844593733094006786,ugetprince,1569596741456113666,2022-09-13 07:59:59+00:00,@AkshayYouth @pathak__saab @Shivani_Kash #GyanvapiCase,qme,0,4305
21,1106402510023979008,indiankshatriy,1569596436140130304,2022-09-13 07:58:46+00:00,"काशीविश्वनाथ मन्दिर में भी ट्रस्टियों के नाम पर वही खेल होगा ,जो राम मंदिर के समय हुआ था ???
ट्रस्टी हिन्दू बनेंगे या सिर्फ एक जाति का ही कब्जा होगा इस बार भी ? 
#Gyanvapi #GyanvapiCase #GyanvapiMandir #GyanvapiVerdict 
@indiankshatriy https://t.co/IpZ7D5zrAj",hi,0,1270
22,1557589928611299335,Sipalingjajann,1569596412329099265,2022-09-13 07:58:41+00:00,#TAEHYUNGxVOGUE #OurStarboyYeonjun #GyanvapiCase,qht,0,0
23,4907617525,SunilShah4444,1569596264530194432,2022-09-13 07:58:05+00:00,"He don't need security, Please I request @AmitShah Remove all his security from Delhi also😡

#ArvindKejriwal #Gyanvapi #GyanvapiCase #SaveCowSaveVillages #AncientIndianGeniuses
Rishis of Bharat Scientific Discoveries
Land Of Knowledge श्रHar Har Mahadev
seokjin Shami,#sunilshah https://t.co/FdxigIIKOj",en,0,1194
24,1563420756821716994,Manchh_Official,1569596059198038016,2022-09-13 07:57:16+00:00,"#GyanvapiCase: हिंदुओं के हक में Varanasi कोर्ट का फैसला, अब क्या करेगा मुस्लिम पक्ष ? 
#gyanvapicase #Gyanvapi #GyanvapiMasjid #GyanvapiShringarGauriCase
https://t.co/361x6rOFht",hi,0,68
25,1404668973585682433,times_jan,1569596052826890242,2022-09-13 07:57:15+00:00,"#Viral
#BreakingNews
#BREAKING
#GyanvapiCase
#UttarPradesh
#GoHomeMeghanMarkle
https://t.co/JaCy829Ius",qme,0,180
26,1367753924376211457,0economichitman,1569596006748274688,2022-09-13 07:57:04+00:00,"Places of Worship Act 1991???
#GyanvapiCase #GyanvapiVerdict #GyanvapiMosque https://t.co/DiZd7GPQW1",en,0,88
27,38647512,IndianExpress,1569595671484993536,2022-09-13 07:55:44+00:00,"#ExpressEditorial | The judge has held that the petitioners only sought right to worship as a civil right at the disputed property and their appeal did not seek conversion of the mosque to a temple or demand ownership of the complex. #GyanvapiCase

Read: https://t.co/PL9ZMQVsek https://t.co/aqJRdaeo5Y",en,1,4206486
28,1215853235774189568,Say_N0_More,1569595373160923136,2022-09-13 07:54:33+00:00,"last verse of ""kashme waade pyaar wafa"" song &gt;&gt;&gt;&gt;&gt;

 #GyanvapiCase 🙏🙏",nl,1,609
29,844593733094006786,ugetprince,1569595269746163714,2022-09-13 07:54:08+00:00,@ThisISSameet #GyanvapiCase,qme,0,4305
30,834727562337202176,Bharat24Liv,1569594915306487808,2022-09-13 07:52:44+00:00,"'अतिक्रमण' की निशानी, जांच पर टेंशन भारी

Watch : https://t.co/QvuayAyxd6

#Bharat24 #Mathura #Ayodhya #GyanvapiCase  
@mimansa_malik https://t.co/kqZ31zkXiP",hi,0,18941
31,1291365724372340737,madhyamam_eng,1569594864144191488,2022-09-13 07:52:31+00:00,Gyanvapi Case: Muslim groups fear more cases of claims by Hindu groups over mosques #GyanvapiCase #MuslimgroupsfearmorecasesofclaimsbyHindugroupsovermosques #AIMIM #AsaduddinOwaisi https://t.co/xHEQRrTNdB,en,0,865
32,844593733094006786,ugetprince,1569594405815988225,2022-09-13 07:50:42+00:00,"@AshuMishra_1995 @pathak__saab @Shivani_Kash @Brandshukla_ @Universal_Anand @Rahulku_6 @ugetprince 
#GyanvapiCase",qme,0,4305
33,756863484,prashant_RSSorg,1569594310294925312,2022-09-13 07:50:19+00:00,"जीवन की सुधा अध्यात्म के रस में है,
स्वयं ही भगवान शिव बनारस में है।

#GyanvapiCase https://t.co/F8u49Ilhxv",hi,5,35407
34,1520140904949944321,PT235184,1569594097870204928,2022-09-13 07:49:29+00:00,"Kashi Mathura Jhanki hai
Lakhon Mandir baki hain

#Gyanvapi #GyanvapiCase #GyanvapiVerdict #GyanvapiMandir",hi,0,6
35,99458756,ajitkumartiwari,1569593920975437828,2022-09-13 07:48:47+00:00,"Khuda Ka Ghar Banaya Tha 
Churai Cheej Ko Tumne
#GyanvapiCase https://t.co/1TSb2Nup3Y",hi,0,117
36,844593733094006786,ugetprince,1569593909483040769,2022-09-13 07:48:44+00:00,@Universal_Anand #GyanvapiCase,qme,0,4305
37,1503234375810691073,zihan_official,1569593840469970947,2022-09-13 07:48:27+00:00,किया केवल मुसलमान ही सेकुलर है। और दूसरे धर्म के लोग नही। या तो ये कहे की और धर्म के लोग अब सेकुलर नही है। या ये कहे की अब कोई कानून नही है। हर दफा सेकुलर के नाम पर मुसलमान ही किव आपने धार्मिक स्थलों की कुर्बानी दे। किया और सब सेकुलर नही  ?  #GyanvapiCase  #babrimasjid https://t.co/rrzrAOgkhw,hi,0,27
38,60821455,vikramkha3,1569593209642180608,2022-09-13 07:45:57+00:00,#GyanvapiCase,qht,0,14
39,834727562337202176,Bharat24Liv,1569593067686207488,2022-09-13 07:45:23+00:00,"अयोध्या झांकी, काशी की बारी, मथुरा की तैयारी!
Watch : https://t.co/QvuayAyxd6

#Bharat24 #Mathura #Ayodhya #GyanvapiCase  
@mimansa_malik https://t.co/skZzSpQ5N4",hi,0,18941
40,735909106041692161,manan1088,1569592790845386752,2022-09-13 07:44:17+00:00,"RT @KreatelyMedia: Do you know these legends ?
#GyanvapiCase #Gyanvapi https://t.co/7W6nVkqCgS",en,0,18
41,127466962,sunny1243,1569592719491891200,2022-09-13 07:44:00+00:00,"THINK ABOUT THIS NANDI WHO HAS BEEN WAITING FOR SHIV JI FOR MORE THAN 350 YEARS.

Finally his Wait is over, 
Shiv ji has arrived 🙏🙏
#Gyanvapi
#GyanvapiCase https://t.co/tZ1B62M03L https://t.co/NcS7P2xxes",en,0,629
42,735909106041692161,manan1088,1569592554680893440,2022-09-13 07:43:21+00:00,"RT @Ashwani15341477: ये पिता पुत्र की जोड़ी ने पूरे हिंदुस्तान का दिल जीत लिया है 🙏
हर हर महादेव
#Gyanvapi #GyanvapiCase #GyanvapiVerdict h…",hi,0,18
43,735909106041692161,manan1088,1569592358454591491,2022-09-13 07:42:34+00:00,"RT @MahantYogiG: Big Victory for Hindus.

Har Har Mahadev🚩

#GyanvapiCase #KashiVishwanath https://t.co/MGLw7MBoIK",en,0,18
44,127466962,sunny1243,1569592321137836033,2022-09-13 07:42:25+00:00,"#Gyanvapicase 
Petitioners ....
#Gyanvapi https://t.co/LuExREtfvq https://t.co/2K3zX3NqUl",en,0,629
45,164142518,VarunjamwalBJP,1569592294223007745,2022-09-13 07:42:19+00:00,"No Regret, No Repentance, No Sorrow, No Grief. 

You know what I mean….

Har Har Mahadev ❤️ #GyanvapiCase",en,0,2356
46,1404668973585682433,times_jan,1569592163381673986,2022-09-13 07:41:48+00:00,"वेदांता-फॉक्सकॉन ने 1.54 लाख करोड़ रुपये के सेमीकंडक्टर प्लांट लगाने के लिए गुजरात को चुना
#BreakingNews 
#BREAKING 
#GyanvapiCase 
#StockMarket 
#stocks
#StocksToBuy https://t.co/FETAIgx84w",hi,0,180
47,1536371087977893888,ShaakhPe,1569592015687647232,2022-09-13 07:41:12+00:00,"@sushantsareen @ARanganathan72 
sar-tan-se-juda coming soon to a place near you
#GYANWAPI 
#GyanvapiCase https://t.co/MzjcJeaBnK",en,0,5
48,1506582837411323907,Muktak0,1569591993210372096,2022-09-13 07:41:07+00:00,आईटी सेल दिहारी मजदूर संघ राम मंदिर और ज्ञानवापी परिसर के फैसले का क्रेडिट मुड़ी को देते हैं तो इन सारे फैसलों का क्रेडिट भी मुड़ी  को ही देना चाहिए #CreditchorBJP  #GyanvapiVerdict #GyanvapiCase #GYANWAPI #Gyanvapi https://t.co/YWb3OkTY5B,hi,0,2039
49,19897138,IndiaToday,1569591668504170498,2022-09-13 07:39:50+00:00,"Mehbooba Mufti slams Gyanvapi ruling. 
Says, ""Decision will lead to rabble rousing."" 

#ITVideo #GyanvapiCase https://t.co/P3ojzhdNWs",en,2,6153644
50,1069127197112352768,mohdshaan78,1569591650124693506,2022-09-13 07:39:45+00:00,"ज्ञानवापी पर हिंदू पक्ष के हक़ में फैसला, मुस्लिम पक्ष की अर्ज़ी ख़ारिज. पहले उन्होंने बौद्ध मन्दिर को थोड़ा और अब.😢
#GyanvapiCase",hi,0,79
51,1567522512397025282,Vivek56724659,1569591506977304576,2022-09-13 07:39:11+00:00,#Gyanvapi #GyanvapiCase #GyanvapiVerdict,qht,0,241
52,1023557065351028737,sunil28474739,1569591020580646912,2022-09-13 07:37:15+00:00,"The Power of Women in Bharat  !!

Har Har Mahadev !!
#Gyanvapi 
#GyanvapiCase https://t.co/8BVfaBEsyw",en,0,3205
53,1536051814042587136,MdFaiza1234,1569590930063392768,2022-09-13 07:36:53+00:00,कहां है वो चंद मुस्लिम लीडर जो कह रहे थे एक मस्जिद ही तो है ना दे दीजिए। #babrimasjid #GyanvapiCase #GyanvapiMosque https://t.co/ppk1m7tbKZ,hi,0,76
54,1357341105172344837,realmofrich07,1569590739390312448,2022-09-13 07:36:08+00:00,"When Namaz is not mandatory, why do we still keep so many masjids, mazars, dargahs?
#GyanvapiCase https://t.co/QmD7E1OFng",en,1,287
55,1023557065351028737,sunil28474739,1569590702253932545,2022-09-13 07:35:59+00:00,"My Right to Worship 
Mahadev is Non-negotiable. 
Period !!

#Gyanvapi 
#GyanvapiCase https://t.co/TaiCh6bkXf",en,1,3205
56,1357029551012909057,Devi_parvathy97,1569590417477488640,2022-09-13 07:34:51+00:00,"बाबा मिल गए 🕉️

#GyanvapiMandir 
#GyanvapiVerdict 
#GyanvapiCase https://t.co/SOcW5gn8Jo",hi,0,628
57,1404668973585682433,times_jan,1569590355833819138,2022-09-13 07:34:37+00:00,"# पानी के तेज बहाव मे खुद को नही बचा पाई छात्रा
#BreakingNews
#BREAKING
#UttarPradesh
#GyanvapiCase
#statehouse

https://t.co/8WHWszJbUD",hi,0,180
58,1218039177628962824,hindu_uttam,1569590258714673153,2022-09-13 07:34:13+00:00,"Two Words For Them

My word is....👇
Some Heroes wear Black 

#GyanvapiCase https://t.co/KvZEEY3WYN",en,0,3536
59,1536245748513222656,Narpats62770513,1569590242684059648,2022-09-13 07:34:10+00:00,"यह वही पिता पुत्र की जोड़ी है जो कोर्ट में बाबा भोलेनाथ का केस लड़ रही है। आज इन्ही की बदौलत शिवभक्तों के पक्ष में फैसला आया है। ये हमारे रियल हीरो है।
हर हर महादेव 🙏🏻🚩
#GyanvapiCase https://t.co/W2zqlQp5jN",hi,3,8793
60,1565405280187609088,Mykashmirmylov1,1569590047950917633,2022-09-13 07:33:23+00:00,"#BreakingNews  wake-up Indian Muslims
Apki masjiden cheel le gayee
Kitna soo ge ab to jaag jao
#IndianMuslims #GyanvapiCase #babrimasjid #GyanvapiMasjidCase #SupremeCourtOfIndia https://t.co/vOGWsuRITj",hi,0,0
61,468250625,Zee24Ghanta,1569589915004063744,2022-09-13 07:32:51+00:00,"বিতর্ক উস্কে ট্যুইট মেহবুবা মুফতির

#GyanvapiCase #GyanvapiVerdict #GyanvapiMosque #GyanvapiShringarGauriCase 

https://t.co/kFoP26RkxR",bn,0,420011
62,1369480785481199617,WashimYadahall3,1569589616721948675,2022-09-13 07:31:40+00:00,"Gyanvapi Masjid judgement will embolden fascist agenda to target minority places of worship. 
#GyanvapiCase #Islamophobia #GyanvapiMasjid #GyanvapiVerdict #Varanasi https://t.co/7SCn4nWG7i",en,0,31
63,1358663276410802178,sushmitest123,1569589164705992704,2022-09-13 07:29:53+00:00,@testneetu #GyanvapiCase,qme,0,48
64,1398158248872583168,ReadSelective,1569588783208857602,2022-09-13 07:28:22+00:00,"Gyanvapi case: Varanasi court backs Hindu petitioners, says case will continue to be heard

#Gyanvapi #GyanvapiCase #Varanasi #VaranasiCourt #hindu #GyanvapiVerdict #GyanvapiMandir #india #newsupdates #readselective

https://t.co/1n9DmGY37j",en,0,93
65,1306932743020793856,NargisBano70,1569588713742811136,2022-09-13 07:28:05+00:00,"लिखकर ले लो 2024 के चुनाव में भाजपा ज्ञानवापी मस्जिद को हथियार बनाएगी और मस्जिद को मंदिर में बदल देंगी ,

#GyanvapiCase",hi,7,84232
66,892350197048541184,ZeeKannadaNews,1569588247667548160,2022-09-13 07:26:14+00:00,"ಜ್ಞಾನವಾಪಿ ಬಗ್ಗೆ ನ್ಯಾಯಾಲಯ ತೀರ್ಪ : ವಿವಾದಾತ್ಮಕ ಹೇಳಿಕೆ ನೀಡಿದ ಮೆಹಬೂಬಾ ಮುಫ್ತಿ

#Gyanvapi #MehboobaMufti #GyanvapiCase #PDP

https://t.co/q6PRbiziLL",kn,0,2177
67,1522127405673967616,tv_tasneem,1569588165010399233,2022-09-13 07:25:54+00:00,"Cort ke is faisle ke baad ab bharat mein koi bhi masjid mahaphooj nahin rah sakati|| Tasneem TV |
#GyanvapiCase #tasneemtv #Urdu 
https://t.co/8hHWSNrjkg",hi,0,6
68,1534544065882370048,kr_mukesh88,1569587998928556033,2022-09-13 07:25:15+00:00,"Subsctibe my youtube channel 
 https://t.co/v3vQh7Mi8P 
#GyanvapiCase 
#GoHomeMeghanMarkle 
#PAKvsSL 
@Twitter",en,0,15
69,1536371087977893888,ShaakhPe,1569587919861743617,2022-09-13 07:24:56+00:00,"@MyLovelyIndia5 @gauharraza9 kafir ki ibadatgah par gasibana kabza kisne kiya??
 #GyanvapiCase",hi,0,5
70,414946220,scroll_in,1569587854321545216,2022-09-13 07:24:40+00:00,"#GyanvapiCase: Why a Varanasi court ruled #Gyanvapi plea by Hindu litigants was maintainable

It held that the Places of Worship Act, which freezes the character of a religious building, would not bar the plea to worship Hindu gods inside a mosque. https://t.co/9M7k5aAXYt",en,0,450374
71,1377905075461316608,vibesofindia_,1569587850366320641,2022-09-13 07:24:39+00:00,"Gyanvapi Verdict: Varanasi Court Agrees With Hindu Plaintiffs’ Arguments

#GyanvapiVerdict #GyanvapiCase #GyanvapiShringarGauriCase #VaranasiCourt #VibesofIndia
https://t.co/hpXoWKuI1q",en,0,4431
72,1278575210262749184,ChanakyaaEn,1569587833274511361,2022-09-13 07:24:35+00:00,#Varanasi #GyanvapiCase https://t.co/jB19vgVO1z,qme,0,2307
73,123194007,VijaiiBhava,1569587466537172994,2022-09-13 07:23:08+00:00,"True Truth☝️

#KashiVishwanath #GyanvapiMandir #GyanvapiVerdict #GyanvapiCase #Gyanvapi #KashiVishwanathTemple https://t.co/ZIsOFfJgFf",en,0,240
74,1564155371240902657,sunilku71962523,1569586955041804289,2022-09-13 07:21:06+00:00,"❤️

#view #sky #air #trending #ViralVideo #NotMyKing #GyanvapiCase #reelsvideo #status https://t.co/81JglvcecB",und,0,0
75,1476447216080338944,TheUPNews,1569586939027935233,2022-09-13 07:21:02+00:00,"#ज्ञानवापी  मामले के फैसले पर एआईएमपीएल बोर्ड ने दिया बयान, याद दिलाई 1991 में संसद से मिली मंजूरी https://t.co/pz0B8wmxjk via @TheUPNews #Gyanvapi #GyanvapiCase #GyanvapiMandir #GyanvapiMosque #GyanvapiShringarGauriCase @AIMPLB_Official #UttarPradesh",hi,0,176
76,1534544065882370048,kr_mukesh88,1569586720332730370,2022-09-13 07:20:10+00:00,"￼ जोखिम उठाएं यदि आप जीत जाते है तो आप प्रसन्न होंगे यदि आप हार जाते हैं तो आप समजदार बन जायेंगे 🔥🔥
#GyanvapiCase #GoHomeMeghanMarkle #PAKvsSL #NotMyKing #القبض_علي_الفاسق @BindreshNisha18 @mygovindia @poojapalmla253 @TwitterIndia @Twitter https://t.co/MW9DOYEruY",hi,0,15
77,1461426244151439364,Nikhilsingh21_,1569586614531407874,2022-09-13 07:19:45+00:00,"#lovelyprofessionaluniversity 
Allowing 1000s of Muslim students to pray on corridors and classrooms during teaching hours.
Seems like educational institutions are being converted into madrasa by AAP in Punjab.
Note- Owner of university is member of Parliament.
#GyanvapiCase https://t.co/DCln7za2WM",en,1,923
78,1568306075698606080,lal15317019,1569586586446340096,2022-09-13 07:19:38+00:00,#GyanvapiCase,qht,0,1
79,1568184364537884673,VaibhavRichha13,1569586540078321664,2022-09-13 07:19:27+00:00,#GyanvapiCase https://t.co/kXIlYVSoI2,qme,0,1
80,1404689095805206528,AyushPr15148943,1569586493764812800,2022-09-13 07:19:16+00:00,"अगर अब भी जरूरत पड़ी तो शिव स्वयं बोलेंगे🙏
#HarHarMahadev
#KashiVishwanath 
#GyanvapiCase #GyanvapiVerdict #GyanvapiMandir https://t.co/hlGcpJ2O8Y",hi,0,147
81,1555010704024907776,pandeysumit777,1569586352219639809,2022-09-13 07:18:42+00:00,"#AmbanisBlessedBySrinathji
#ज्ञानवापीमंदिर #GyanvapiCase #CongressMuktBharat 24 में चुनाव नहीं पंजा लड़ाना है #rahulgandhi #congress #contentcreator #bharatjodo 
#shortsvide #rahulgandhi #roastvideo #tshirt #congressnews #bharat_jodo_yatra 
@srinivasiyc @4racs @AjeetBhartii https://t.co/3DqW7rhgvl",hi,0,3
82,293350503,Ipankajkrsinha,1569586347001913344,2022-09-13 07:18:41+00:00,"#हर____हर___महादेव !

#GyanvapiCase #Varanasi https://t.co/BZXCkzqFTb",und,0,707
83,1479879135350575104,DeepanshuNaya15,1569586093007458305,2022-09-13 07:17:40+00:00,"कुछ नायक काला पहनते है...
हर हर महादेव 🚩
#GyanvapiCase https://t.co/u0TcRwmq0H",hi,0,45
84,2455552006,globalxmagzine,1569586071435878403,2022-09-13 07:17:35+00:00,"RT aajtak ""कोर्ट ने कहा कि इस मामले में 1991 का प्लेसेस ऑफ वर्शिप एक्ट लागू नहीं होता है, जानिए क्यों 

#GyanvapiCase 

https://t.co/lO2XBPFCcE""",hi,0,303
85,1563917310477606913,den_vais,1569586070224007168,2022-09-13 07:17:35+00:00,"https://t.co/DDoIpX9NaF

#น้ําท่วมกรุงเทพ #TAEHYUNGxVOGUE #تشاورية_شمر #GyanvapiCase #ไบร์ทวิน #هروب_عصام_الربيعان_من_تويتر #القبض_علي_الفاسق https://t.co/E2B19zp4ra",qme,0,0
86,78259714,ashutosh83B,1569585915399643138,2022-09-13 07:16:58+00:00,"ज्ञानवापी मामला: अदालत ने अपने फैसले में क्या कहा? 

#GyanvapiCase #Gyanvapi #GyanvapiVerdict #GyanvapiMandir #GYANWAPI #GyanvapiShringarGauriCase 

- https://t.co/wHNMSWb1Z1 via @SatyaHindi",hi,5,2414873
87,4058861112,Naba_Kumar_Ray,1569585799016095744,2022-09-13 07:16:30+00:00,"🕌🚜 अमेठी में चारागाह पर बने अवैध मदरसे को योगी सरकार के बुलडोजर ने तोड़ा. मदरसा मालिक हसन पर प्रशासन ने 2 लाख 24 हजार का जुर्माना भी लगाया है.
#GyanvapiCase
#GyanvapiVerdict
#HindusUnderAttack #EvictionDrive 
#buldozer #GyanvapiShringarGauriCase
https://t.co/eTikQ5eRTb https://t.co/6V1mClQ4JI",hi,0,2157
88,1315934400270401536,indiaaheadhindi,1569585777583206402,2022-09-13 07:16:25+00:00,"#GyanvapiCase : कोर्ट का आया फैसला, भड़क गई #MehboobaMufti , दिया विवादित बयान

#GyanvapiVerdict #IndiaAheadHindi #GyanvapiMandir #GyanvapiShringarGauriCase #GyanvapiMosque @MehboobaMufti 

https://t.co/42WAJMkXd0",hi,0,1253
89,1388915530795417600,SinceIndepende1,1569585663166529536,2022-09-13 07:15:58+00:00,"Uttar Pradesh: Alert in UP after Decision on Gyanvapi, Police Force Deployed in Sensitive Areas #Gyanvapi #UP #GyanvapiCase  https://t.co/QDR8w5ZR9h",en,0,35
90,1437119842499248129,kumarkeshav9525,1569585625728425984,2022-09-13 07:15:49+00:00,"I sincerely respect the impartial action of the District Court in the Gyanvapi case. I sincerely hope that truth will prevail. The 1991 Places of Worship Act does not apply, this is completely proved.#Gyanvapi #GyanvapiCase #GyanvapiMandir https://t.co/D0PLzEqwi0",en,0,25
91,3626074394,Asim42A,1569585594413772800,2022-09-13 07:15:41+00:00,"@vipinbjain @KumarVikrantS @vip031284 Godse Hatyara tha..Aatank Phailaya hota to bomb phenk ta aur dusron ko v maar deta. Jo v ho
Pehla Aatankwadi Jo Dehsat Phailaya woh Abdul Rashid tha. On December 23, 1926, AryaSamaj Saint Swami Shraddhanand was assassinated by a man Abdul Rashid. #GyanvapiCase #GyanvapiMandir https://t.co/SUcj9CMeBU",hi,0,372
92,1561645907459948544,ABSharm34182334,1569585575098994688,2022-09-13 07:15:37+00:00,"@Nationalist1101 'अयोध्या, मथुरा, काशी इन तीनों स्थान को पाकर हिंदू इतना प्रसन्न हो जाएगा कि कभी किसी मस्जिद पर संकट आए तो स्वयं उसकी रक्षा के लिए खड़ा हो जाएगा'

#GyanvapiCase #VaranasiCourt",hi,0,0
93,1321121827503046656,RrgGotur,1569585548117045249,2022-09-13 07:15:30+00:00,"The best judgement court has given.

#GyanvapiCase 
#GyanvapiVerdict",en,0,17
94,1463525930232471558,1sukhdevsh,1569585184915472384,2022-09-13 07:14:04+00:00,#น้ําท่วมกรุงเทพ #GyanvapiCase #TAEHYUNGxVOGUE #MagaliBerdah #bbtvi #omfrancfort #bbtvi https://t.co/KHcoL84CU9,qme,0,298
